Order_ID,Order_Date,Product_ID,Customer_ID,Region_ID,Quantity,Discount,Unit_Price,Sales_Amount,Profit
51488,2023-08-07,47,1001,3,1,0.05,172,163.4,28.63307580888762
51489,2023-01-30,40,1039,4,6,0.08,138,761.76,153.30446425413672
51490,2022-03-05,36,1096,5,8,0.14,354,2435.52,420.43331702409307
51491,2023-12-18,15,1090,3,3,0.07,224,624.9599999999999,94.6291710768462
51492,2023-12-22,28,1017,1,9,0.18,261,1926.18,481.94293397090223
51493,2022-03-13,49,1091,3,2,0.28,298,429.12,72.06227994673519
51494,2022-10-01,45,1088,5,6,0.22,90,421.2,78.18730899343572
51495,2022-11-16,18,1035,2,1,0.2,305,244.0,44.09927449205256
51496,2022-12-04,2,1046,5,2,0.17,411,682.26,165.47004956194974
51497,2023-01-01,13,1042,2,5,0.15,465,1976.25,560.3837212202461
51498,2023-05-10,45,1039,2,1,0.06,90,84.6,19.74151255732082
51499,2023-08-30,15,1090,2,8,0.27,224,1308.1599999999999,254.19709778132622
51500,2022-06-15,20,1049,3,1,0.07,217,201.80999999999997,51.6312768410908
51501,2023-06-28,29,1062,1,9,0.03,197,1719.81,392.45077858769866
51502,2022-01-11,42,1038,3,3,0.23,481,1111.1100000000001,124.57995477943477
51503,2022-10-28,29,1023,1,2,0.05,197,374.29999999999995,44.591376079314486
51504,2023-12-30,3,1022,5,1,0.11,227,202.03,21.73507204223923
51505,2022-04-12,19,1004,4,9,0.01,222,1978.02,378.52036591252494
51506,2023-03-01,3,1049,5,4,0.04,227,871.68,231.14398432891778
51507,2023-01-27,14,1059,3,1,0.05,471,447.45,72.7628128252525
51508,2022-08-02,40,1073,3,1,0.02,138,135.24,23.914764632285447
51509,2023-11-22,4,1068,1,7,0.2,53,296.8,83.66656115271799
51510,2022-03-29,11,1071,3,2,0.25,313,469.5,125.53523351523388
51511,2023-07-07,31,1087,2,7,0.11,50,311.5,72.58249740143349
51512,2023-02-05,43,1002,3,7,0.26,72,372.96,57.197427713825206
51513,2023-08-11,32,1049,1,9,0.06,166,1404.36,173.30967532566848
51514,2022-02-15,27,1088,1,7,0.1,226,1423.8,146.9529103463892
51515,2023-11-03,30,1095,2,1,0.05,389,369.54999999999995,44.86415881219274
51516,2023-04-08,43,1031,1,8,0.19,72,466.56000000000006,73.95875934743735
51517,2023-08-15,2,1040,4,8,0.13,411,2860.56,601.7417168545924
51518,2022-11-06,49,1048,5,4,0.18,298,977.44,110.25524817709862
51519,2022-03-27,9,1051,3,8,0.23,279,1718.64,218.68930178584387
51520,2022-04-02,28,1043,4,4,0.16,261,876.9599999999999,119.45610653919438
51521,2023-10-22,31,1098,3,8,0.19,50,324.0,73.35243962531824
51522,2023-11-04,34,1055,4,5,0.28,310,1116.0,249.04428313236377
51523,2023-12-15,15,1088,3,4,0.09,224,815.36,171.35046853095972
51524,2022-08-30,48,1049,2,6,0.11,428,2285.52,343.05720323421275
51525,2022-01-02,25,1090,1,2,0.22,289,450.84000000000003,78.54712031781064
51526,2022-08-13,36,1080,1,2,0.18,354,580.5600000000001,69.28283634340802
51527,2023-08-12,8,1057,2,2,0.05,493,936.6999999999999,136.09512950803398
51528,2022-04-26,9,1077,4,9,0.11,279,2234.79,624.7155326137315
51529,2023-10-28,37,1015,5,3,0.14,336,866.88,256.5430362300582
51530,2022-04-13,48,1027,4,4,0.13,428,1489.44,341.8740186472161
51531,2022-07-13,45,1068,1,8,0.05,90,684.0,193.8214263488039
51532,2022-06-15,39,1080,5,4,0.28,353,1016.64,232.35142512482096
51533,2022-03-31,32,1064,3,7,0.23,166,894.74,95.41444479560164
51534,2023-11-17,17,1094,5,5,0.14,199,855.6999999999999,256.15594879457404
51535,2022-05-02,35,1030,4,9,0.2,74,532.8000000000001,63.824357267717176
51536,2022-05-23,37,1036,2,4,0.27,336,981.12,232.0627048467556
51537,2022-04-16,19,1067,3,3,0.04,222,639.36,96.26667095957956
51538,2023-03-04,44,1086,4,2,0.08,148,272.32,48.58085933336468
51539,2022-11-01,29,1086,3,1,0.16,197,165.48,37.92583778017185
51540,2022-11-13,7,1049,5,6,0.24,455,2074.8,388.6047904687261
51541,2023-09-27,28,1076,1,2,0.01,261,516.78,77.57343846688569
51542,2022-01-09,9,1055,4,8,0.3,279,1562.3999999999999,260.7477444757389
51543,2022-03-14,28,1085,2,6,0.14,261,1346.76,226.67266838949138
51544,2022-12-25,6,1056,5,5,0.11,211,938.95,274.0464360275974
51545,2022-08-11,29,1068,4,2,0.09,197,358.54,93.12094214583882
51546,2023-02-20,17,1095,2,7,0.05,199,1323.35,253.6991033474528
51547,2023-07-07,16,1044,4,2,0.24,261,396.72,55.526591103565195
51548,2023-01-05,23,1031,5,5,0.29,376,1334.8,349.98886079571867
51549,2023-12-17,31,1058,4,2,0.12,50,88.0,11.566411500307375
51550,2022-09-21,3,1087,3,2,0.29,227,322.34,45.802078214710676
51551,2023-11-21,21,1053,5,7,0.25,246,1291.5,223.69125911231103
51552,2022-11-14,26,1084,4,9,0.14,419,3243.06,895.310404007951
51553,2022-03-25,36,1079,1,5,0.2,354,1416.0,178.92198455718005
51554,2022-11-14,42,1023,4,7,0.13,481,2929.29,364.54087975736695
51555,2022-04-21,37,1028,3,4,0.17,336,1115.52,221.75979579085805
51556,2022-09-08,22,1016,2,2,0.02,347,680.12,105.61046744172602
51557,2023-01-18,42,1037,2,3,0.21,481,1139.97,243.66355832813056
51558,2022-01-07,12,1021,2,2,0.02,280,548.8,104.4516425108306
51559,2023-04-04,42,1079,1,5,0.25,481,1803.75,337.2864976162015
51560,2022-03-25,13,1017,3,6,0.25,465,2092.5,256.11068814880673
51561,2022-07-27,11,1037,5,7,0.07,313,2037.6299999999999,261.2444160687563
51562,2023-01-25,16,1077,2,3,0.1,261,704.7,186.19281470535907
51563,2022-11-10,8,1019,3,4,0.14,493,1695.92,470.0692504605345
51564,2022-01-22,40,1030,4,8,0.18,138,905.2800000000001,133.01886173007188
51565,2023-02-14,40,1045,1,4,0.09,138,502.32,61.6306958251844
51566,2023-05-30,45,1018,3,7,0.18,90,516.6,57.179010544273645
51567,2022-05-07,2,1078,3,6,0.09,411,2244.06,497.41726861872814
51568,2023-12-01,30,1062,5,7,0.02,389,2668.54,648.6437323370596
51569,2022-01-14,30,1036,3,1,0.0,389,389.0,67.9046171600094
51570,2022-01-12,12,1100,5,3,0.03,280,814.8,192.2399793662746
51571,2022-03-28,10,1084,1,6,0.24,360,1641.6,398.2386383245036
51572,2023-06-08,44,1052,1,3,0.29,148,315.24,90.49546015751208
51573,2023-06-21,11,1019,4,7,0.13,313,1906.17,215.3490364464293
51574,2022-10-28,15,1044,5,9,0.15,224,1713.6,237.26221938575566
51575,2022-08-31,16,1007,5,3,0.04,261,751.68,85.4699228713808
51576,2022-05-02,17,1044,2,1,0.17,199,165.17,45.19031159382507
51577,2022-05-27,26,1068,2,6,0.04,419,2413.44,623.9163111022832
51578,2023-07-21,2,1034,4,1,0.18,411,337.02000000000004,72.43517412819445
51579,2022-12-22,50,1066,1,1,0.28,388,279.36,32.61044204637971
51580,2023-11-16,12,1069,2,8,0.06,280,2105.6,325.6573004762544
51581,2023-09-23,26,1055,3,9,0.23,419,2903.67,463.2630382424148
51582,2022-11-05,23,1010,1,2,0.01,376,744.48,157.94041891391154
51583,2023-11-26,18,1096,3,9,0.11,305,2443.05,370.38782706527957
51584,2022-10-15,32,1042,5,5,0.03,166,805.1,92.257997287264
51585,2022-11-03,49,1041,1,8,0.11,298,2121.76,522.2764443160513
51586,2023-08-17,38,1077,4,7,0.05,18,119.69999999999999,19.129980267030547
51587,2023-12-24,47,1069,5,7,0.11,172,1071.56,204.1052146262176
51588,2023-10-24,3,1010,5,4,0.13,227,789.96,99.1663069941244
51589,2023-07-03,38,1010,3,2,0.09,18,32.76,8.534296483841285
51590,2022-12-18,3,1091,5,5,0.2,227,908.0,193.50058884940887
51591,2022-11-08,30,1060,2,3,0.28,389,840.24,235.533661313315
51592,2022-02-28,1,1051,1,9,0.12,200,1584.0,315.36539117909757
51593,2023-10-05,30,1021,2,6,0.06,389,2193.96,632.4860533883111
51594,2023-12-15,45,1008,3,1,0.08,90,82.8,23.049337464554753
51595,2022-02-04,32,1065,3,3,0.26,166,368.52,79.33939726047137
51596,2023-03-21,28,1092,1,4,0.17,261,866.52,248.4994684051239
51597,2022-04-03,21,1078,5,9,0.14,246,1904.04,313.43877967974385
51598,2022-07-26,46,1085,4,6,0.04,401,2309.7599999999998,399.88512834553575
51599,2022-12-19,13,1030,3,4,0.13,465,1618.2,176.5384841606858
51600,2022-11-28,27,1085,1,1,0.08,226,207.92000000000002,45.29333050686807
51601,2023-12-26,36,1049,4,8,0.28,354,2039.04,498.31037032877845
51602,2022-06-08,7,1009,5,2,0.27,455,664.3,169.1997596155658
51603,2022-01-24,22,1017,3,8,0.03,347,2692.72,349.95466195241266
51604,2023-02-08,10,1069,1,6,0.15,360,1836.0,346.6952113531501
51605,2023-05-31,39,1058,1,8,0.07,353,2626.3199999999997,355.5318782372985
51606,2022-12-30,15,1057,1,6,0.12,224,1182.72,274.89425160737943
51607,2023-01-17,15,1062,3,5,0.26,224,828.8,109.06119069263228
51608,2023-06-16,4,1095,4,5,0.16,53,222.6,62.51336720972446
51609,2022-06-01,32,1052,1,8,0.1,166,1195.2,174.65090569890427
51610,2023-07-16,23,1061,5,7,0.06,376,2474.08,391.59850379568417
51611,2023-11-20,6,1040,1,8,0.24,211,1282.88,346.61014051221497
51612,2023-08-31,24,1038,4,8,0.19,62,401.76000000000005,77.0147894104292
51613,2023-09-09,20,1043,3,7,0.14,217,1306.34,136.9033727672935
51614,2023-02-24,37,1063,1,2,0.07,336,624.9599999999999,124.31532471032108
51615,2022-09-07,20,1019,1,9,0.1,217,1757.7,205.49036411952846
51616,2022-04-27,12,1100,5,7,0.29,280,1391.6,413.40114210505226
51617,2023-05-27,33,1050,5,6,0.16,24,120.96,26.323595112461934
51618,2023-08-01,28,1033,1,9,0.12,261,2067.12,312.76874090320115
51619,2022-12-01,8,1013,1,1,0.16,493,414.12,88.10135309085189
51620,2023-02-22,1,1078,5,2,0.23,200,308.0,35.5350135683161
51621,2022-10-22,37,1097,4,1,0.1,336,302.40000000000003,78.61742608217807
51622,2023-01-06,22,1062,2,3,0.05,347,988.9499999999999,281.9156357737929
51623,2022-07-05,6,1093,2,5,0.18,211,865.1,237.80636804742974
51624,2022-09-03,21,1043,1,1,0.2,246,196.8,33.13157922647143
51625,2023-09-29,32,1049,5,4,0.21,166,524.5600000000001,86.63298496802508
51626,2022-09-25,35,1036,3,8,0.26,74,438.08,46.88223614432734
51627,2023-10-05,15,1010,3,6,0.11,224,1196.16,275.4518106127377
51628,2022-08-25,5,1095,2,1,0.02,171,167.57999999999998,34.685868746905165
51629,2023-06-14,46,1006,4,1,0.29,401,284.71,54.62710107612146
51630,2023-07-06,50,1057,2,3,0.13,388,1012.68,285.0959427645982
51631,2022-01-21,48,1001,1,8,0.19,428,2773.44,370.4644118838419
51632,2023-06-04,6,1071,4,8,0.2,211,1350.4,137.65066530768448
51633,2022-04-10,25,1058,3,3,0.16,289,728.28,83.5069811501022
51634,2023-04-23,46,1091,5,7,0.06,401,2638.58,381.73468168450785
51635,2023-08-22,40,1021,5,3,0.23,138,318.78000000000003,34.000153478840964
51636,2022-10-25,29,1092,1,4,0.24,197,598.88,120.11660828599219
51637,2023-06-10,7,1080,2,9,0.17,455,3398.85,553.3942687541293
51638,2022-11-30,40,1056,1,4,0.15,138,469.2,63.856525477113564
51639,2022-01-02,13,1087,5,3,0.03,465,1353.1499999999999,338.31025320335635
51640,2023-01-10,38,1020,3,5,0.03,18,87.3,12.299720156019973
51641,2022-10-20,18,1054,5,7,0.1,305,1921.5,456.3966403119147
51642,2023-07-07,2,1025,4,5,0.09,411,1870.05,317.63356743607545
51643,2022-11-14,8,1028,5,4,0.29,493,1400.12,283.3360568517711
51644,2023-05-17,11,1005,5,8,0.24,313,1903.04,545.7412663037311
51645,2023-01-16,33,1021,4,4,0.2,24,76.80000000000001,8.253721110770886
51646,2023-09-15,38,1018,2,2,0.16,18,30.24,6.049599741223689
51647,2022-01-14,48,1047,5,6,0.05,428,2439.6,660.8500508030514
51648,2023-05-19,27,1070,1,2,0.29,226,320.91999999999996,69.83053915740244
51649,2022-08-19,20,1057,5,3,0.11,217,579.39,90.02220176488841
51650,2022-03-25,12,1093,1,1,0.03,280,271.59999999999997,48.76203926107826
51651,2022-05-10,43,1019,4,5,0.15,72,306.0,72.23225647818876
51652,2022-05-25,31,1097,5,9,0.26,50,333.0,92.62807216129929
51653,2022-01-28,27,1065,4,2,0.27,226,329.96,35.706052136286395
51654,2022-03-07,32,1003,4,7,0.0,166,1162.0,132.82562220732348
51655,2022-06-12,10,1042,2,5,0.27,360,1314.0,216.8235404045996
51656,2022-08-17,3,1021,5,2,0.08,227,417.68,61.21348371916925
51657,2022-09-18,45,1099,1,8,0.01,90,712.8,109.0485471398662
51658,2023-03-25,27,1040,1,6,0.25,226,1017.0,146.7063177205042
51659,2023-02-28,35,1067,5,4,0.26,74,219.04,30.48270374024675
51660,2023-04-05,31,1025,2,4,0.18,50,164.0,20.68446611331277
51661,2023-11-07,15,1055,2,2,0.17,224,371.84,106.64030087334827
51662,2022-10-28,16,1084,2,3,0.24,261,595.08,76.66885323625472
51663,2022-10-30,13,1052,1,7,0.24,465,2473.8,348.5108116029967
51664,2022-10-14,49,1044,4,3,0.27,298,652.62,97.40558735686808
51665,2023-01-30,35,1098,2,5,0.17,74,307.09999999999997,88.01577350767042
51666,2022-01-10,11,1085,1,6,0.29,313,1333.3799999999999,334.8688222922028
51667,2023-12-08,21,1056,1,6,0.3,246,1033.2,266.50349028039795
51668,2023-09-22,11,1055,4,4,0.03,313,1214.44,146.88852414278674
51669,2022-09-27,30,1087,5,6,0.25,389,1750.5,467.8420872429866
51670,2023-08-15,48,1070,5,3,0.15,428,1091.3999999999999,198.24038589910597
51671,2023-08-28,35,1077,2,7,0.12,74,455.84,69.54504965373106
51672,2022-12-27,22,1087,2,7,0.18,347,1991.7800000000002,428.5315002708168
51673,2022-09-14,38,1073,4,4,0.02,18,70.56,18.65864516688575
51674,2022-05-13,31,1081,2,2,0.15,50,85.0,21.737086568273458
51675,2022-10-03,14,1066,4,7,0.26,471,2439.7799999999997,678.2576116103588
51676,2023-11-14,24,1019,1,3,0.06,62,174.84,49.93892628058804
51677,2023-05-28,50,1083,2,1,0.13,388,337.56,49.83209728623022
51678,2022-11-09,49,1007,1,2,0.28,298,429.12,79.28917990918356
51679,2023-07-30,32,1063,3,9,0.13,166,1299.78,133.7807765375932
51680,2022-10-11,36,1042,4,8,0.11,354,2520.48,695.3105311488796
51681,2022-05-01,32,1042,3,6,0.13,166,866.52,113.43997213918311
51682,2022-04-17,15,1059,2,6,0.16,224,1128.96,307.41012082848164
51683,2023-11-18,43,1020,1,1,0.19,72,58.32000000000001,9.673973723651661
51684,2022-07-23,35,1073,2,2,0.24,74,112.48,19.529533240215684
51685,2022-06-14,3,1017,3,4,0.14,227,780.88,84.19951897627122
51686,2022-11-01,16,1027,2,3,0.25,261,587.25,97.11691385793678
51687,2023-05-12,5,1047,5,1,0.16,171,143.64,39.88491187951471
51688,2023-09-24,21,1002,3,8,0.1,246,1771.2,186.16991137331706
51689,2023-07-10,10,1063,2,7,0.2,360,2016.0,365.43123713243966
51690,2022-06-05,19,1062,1,4,0.22,222,692.64,73.61372791869941
51691,2023-01-02,25,1100,2,9,0.17,289,2158.83,376.03512356564056
51692,2023-12-20,4,1019,1,4,0.02,53,207.76,27.94956390570266
51693,2023-09-12,29,1017,5,1,0.05,197,187.14999999999998,28.155534460035163
51694,2022-09-08,19,1069,2,1,0.09,222,202.02,55.66048466921397
51695,2022-11-30,43,1039,5,1,0.08,72,66.24000000000001,12.400780074798814
51696,2023-10-04,2,1082,3,1,0.2,411,328.8,50.884955914589746
51697,2023-05-26,10,1071,1,4,0.01,360,1425.6,310.5921583212602
51698,2022-10-20,43,1081,3,1,0.23,72,55.44,7.119681970623673
51699,2022-01-20,25,1039,1,2,0.08,289,531.76,80.76281623242286
51700,2022-10-09,20,1036,5,4,0.09,217,789.88,165.28206893003392
51701,2022-01-01,48,1040,4,7,0.16,428,2516.64,371.21599760730476
51702,2022-04-29,19,1045,2,2,0.06,222,417.35999999999996,98.42415049632568
51703,2022-02-04,23,1004,5,8,0.27,376,2195.84,435.4312522307101
51704,2022-07-17,24,1025,1,7,0.03,62,420.97999999999996,107.09639175916395
51705,2023-04-30,11,1069,1,9,0.13,313,2450.79,709.8686451406537
51706,2022-02-28,46,1030,1,6,0.25,401,1804.5,222.24398456547945
51707,2022-06-10,34,1076,1,4,0.18,310,1016.8000000000001,169.73747643045706
51708,2023-11-22,28,1068,2,6,0.09,261,1425.06,233.58131750910042
51709,2022-07-25,5,1088,3,4,0.13,171,595.08,77.50118632784266
51710,2022-01-12,5,1029,4,7,0.21,171,945.63,247.81239115132996
51711,2023-05-05,21,1073,2,9,0.29,246,1571.9399999999998,396.090746005347
51712,2022-10-03,12,1068,1,3,0.27,280,613.1999999999999,120.72993974313069
51713,2023-11-24,50,1051,2,3,0.1,388,1047.6000000000001,217.43373336352664
51714,2022-08-30,4,1024,5,2,0.3,53,74.19999999999999,8.303635007957043
51715,2022-08-04,49,1014,1,1,0.0,298,298.0,62.90823819869192
51716,2022-09-08,42,1069,4,1,0.01,481,476.19,122.98478406458213
51717,2022-05-06,20,1018,1,3,0.25,217,488.25,104.85926256046365
51718,2022-08-05,38,1042,4,7,0.06,18,118.44,18.128577295412484
51719,2022-11-02,25,1057,4,9,0.02,289,2548.98,595.2114390429558
51720,2022-07-04,14,1083,3,2,0.07,471,876.06,150.94311079107098
51721,2022-02-08,11,1012,3,7,0.13,313,1906.17,398.34122166138803
51722,2022-08-11,32,1082,2,1,0.22,166,129.48000000000002,25.573992647471037
51723,2022-07-03,11,1017,2,2,0.19,313,507.06000000000006,89.36171919788084
51724,2023-05-10,18,1030,4,6,0.07,305,1701.8999999999999,414.88168696655566
51725,2023-03-03,27,1088,1,5,0.15,226,960.5,265.84260111248784
51726,2022-06-27,18,1075,5,8,0.28,305,1756.8,177.51147049205235
51727,2023-03-04,23,1099,5,2,0.24,376,571.52,163.8681026141079
51728,2022-10-21,11,1023,1,1,0.1,313,281.7,56.98876276692889
51729,2022-05-31,21,1081,1,7,0.29,246,1222.62,293.607762313947
51730,2023-01-19,44,1001,3,6,0.21,148,701.52,190.19954913274023
51731,2023-09-30,5,1079,5,8,0.02,171,1340.6399999999999,259.3075788128405
51732,2022-11-04,23,1032,4,8,0.01,376,2977.92,795.0891985109547
51733,2022-12-02,41,1009,2,2,0.05,145,275.5,37.33685205198164
51734,2023-01-10,25,1015,3,8,0.22,289,1803.3600000000001,237.74327299590368
51735,2022-01-08,41,1028,5,6,0.06,145,817.8,189.31601709011244
51736,2022-12-07,10,1024,1,9,0.15,360,2754.0,754.6747674578968
51737,2022-05-09,22,1060,5,7,0.03,347,2356.13,656.1474179355976
51738,2023-10-31,19,1035,4,2,0.28,222,319.68,73.12618994680764
51739,2022-12-18,1,1086,3,8,0.1,200,1440.0,295.3408983002834
51740,2022-12-24,7,1027,1,9,0.27,455,2989.35,497.0649853411161
51741,2023-06-01,4,1083,4,7,0.28,53,267.12,79.06754220297867
51742,2023-05-10,1,1076,2,4,0.0,200,800.0,131.1513098666001
51743,2022-03-27,15,1020,3,9,0.14,224,1733.76,431.42402105476936
51744,2022-06-24,40,1065,4,4,0.01,138,546.48,112.79148280241697
51745,2022-07-12,12,1085,4,4,0.27,280,817.6,181.26393824974468
51746,2022-11-07,22,1049,1,9,0.16,347,2623.3199999999997,468.7770795940309
51747,2022-04-29,22,1001,2,8,0.02,347,2720.48,797.0044032769481
51748,2022-08-06,50,1010,4,4,0.03,388,1505.44,322.67068820057733
51749,2023-03-03,47,1047,3,8,0.12,172,1210.88,348.19765719398794
51750,2023-02-18,17,1059,4,8,0.28,199,1146.24,116.36431697503748
51751,2022-04-24,29,1096,5,7,0.21,197,1089.41,233.71561200684783
51752,2022-05-25,46,1062,3,6,0.26,401,1780.44,433.42564518849247
51753,2023-06-22,14,1086,3,8,0.11,471,3353.52,835.0802511191843
51754,2023-10-10,50,1018,4,7,0.01,388,2688.84,755.5516077619712
51755,2022-10-30,20,1046,1,5,0.29,217,770.3499999999999,77.71315589921335
51756,2023-08-11,50,1032,3,4,0.01,388,1536.48,153.74945661980007
51757,2022-12-11,48,1027,5,2,0.28,428,616.3199999999999,119.84508323146139
51758,2022-01-01,33,1092,1,8,0.11,24,170.88,18.089141662263547
51759,2022-05-27,43,1018,1,9,0.0,72,648.0,191.0994189546437
51760,2022-10-14,15,1039,1,4,0.21,224,707.84,102.22132262947578
51761,2023-10-16,12,1049,3,4,0.29,280,795.1999999999999,154.69259855818487
51762,2022-02-22,40,1093,1,5,0.29,138,489.9,54.980264988597675
51763,2022-10-31,20,1082,4,2,0.05,217,412.29999999999995,84.27811239748196
51764,2022-03-10,30,1044,1,7,0.05,389,2586.85,455.2629004675147
51765,2022-12-27,38,1072,5,5,0.17,18,74.7,8.137220831425724
51766,2023-08-25,3,1054,2,6,0.19,227,1103.22,184.2651587009218
51767,2022-08-08,28,1095,5,4,0.22,261,814.32,145.18283599757518
51768,2023-12-05,26,1034,3,8,0.05,419,3184.3999999999996,948.9011993631835
51769,2023-07-29,30,1071,1,8,0.29,389,2209.52,312.8175983446597
51770,2023-08-08,13,1036,1,5,0.19,465,1883.2500000000002,393.5162421291481
51771,2022-06-10,13,1018,4,6,0.25,465,2092.5,622.441557339626
51772,2023-11-12,2,1038,1,3,0.16,411,1035.72,267.6340268095513
51773,2022-03-30,37,1059,5,1,0.12,336,295.68,88.31178053216321
51774,2023-11-19,49,1009,3,9,0.29,298,1904.2199999999998,559.1926033484374
51775,2023-08-08,38,1073,2,9,0.17,18,134.45999999999998,26.610697365995993
51776,2023-08-12,2,1072,1,3,0.26,411,912.42,218.31945058778032
51777,2022-06-08,36,1051,2,4,0.29,354,1005.3599999999999,122.74302042031114
51778,2023-05-04,26,1035,1,7,0.2,419,2346.4,441.6623206179632
51779,2022-11-20,11,1082,3,2,0.16,313,525.84,137.666862053104
51780,2023-09-02,8,1005,5,3,0.0,493,1479.0,297.37818794503903
51781,2023-01-16,44,1014,3,6,0.01,148,879.12,211.46335474605698
51782,2022-04-12,40,1092,2,8,0.06,138,1037.76,258.5581800408966
51783,2023-05-09,43,1030,1,1,0.06,72,67.67999999999999,10.19895829586381
51784,2023-10-06,22,1004,2,4,0.08,347,1276.96,351.3426142545477
51785,2023-09-06,20,1039,5,1,0.09,217,197.47,37.90722708632711
51786,2022-01-19,8,1084,3,2,0.11,493,877.54,124.64316716640988
51787,2023-03-30,29,1064,2,8,0.13,197,1371.12,374.4298047675542
51788,2023-04-27,40,1025,2,6,0.03,138,803.16,147.43107046245973
51789,2023-08-17,26,1028,5,9,0.01,419,3733.29,933.5557846157249
51790,2023-02-01,30,1076,1,2,0.2,389,622.4000000000001,130.4591568301439
51791,2022-10-06,17,1066,2,3,0.16,199,501.47999999999996,88.44820926211145
51792,2022-12-31,20,1078,5,9,0.13,217,1699.11,445.1248231112367
51793,2022-11-27,16,1022,1,9,0.19,261,1902.69,412.68201884817773
51794,2023-10-03,46,1031,1,6,0.25,401,1804.5,321.40386276591573
51795,2022-12-10,43,1023,3,3,0.13,72,187.92,22.911126358675414
51796,2023-03-31,7,1048,5,5,0.19,455,1842.7500000000002,514.2913703887202
51797,2023-08-24,16,1020,1,2,0.29,261,370.62,39.691147543865696
51798,2023-12-26,45,1038,3,7,0.25,90,472.5,128.8212044207813
51799,2023-10-17,47,1055,4,8,0.13,172,1197.12,205.8954281336246
51800,2022-03-06,48,1068,5,6,0.19,428,2080.08,473.98315503680084
51801,2022-03-17,27,1079,4,8,0.05,226,1717.6,488.5540491320346
51802,2023-12-12,23,1088,1,2,0.17,376,624.16,81.35384022658263
51803,2022-05-23,24,1089,5,3,0.29,62,132.06,28.180295962572252
51804,2023-08-28,9,1001,3,7,0.16,279,1640.52,414.8654798751095
51805,2023-04-18,35,1007,1,1,0.28,74,53.28,13.400813321454278
51806,2023-02-21,20,1057,5,7,0.12,217,1336.72,274.1965385766898
51807,2022-11-01,37,1095,5,6,0.3,336,1411.1999999999998,317.4464651639987
51808,2023-05-12,42,1012,4,8,0.17,481,3193.8399999999997,803.2680029882486
51809,2022-10-18,17,1005,1,7,0.01,199,1379.07,369.8741968804227
51810,2022-04-12,47,1050,3,4,0.18,172,564.1600000000001,142.37289534669748
51811,2022-09-24,31,1042,3,3,0.08,50,138.0,23.5705364318023
51812,2023-09-14,8,1012,1,3,0.01,493,1464.21,438.3043527385487
51813,2022-01-03,15,1018,1,4,0.25,224,672.0,125.5971620358745
51814,2022-03-26,31,1066,2,9,0.08,50,414.0,43.42567738843969
51815,2022-11-24,30,1074,4,9,0.24,389,2660.76,459.04333602010684
51816,2023-03-26,46,1079,1,2,0.09,401,729.82,91.63371118141646
51817,2023-03-30,20,1094,1,5,0.06,217,1019.9,126.76186475627394
51818,2023-09-21,39,1017,2,1,0.29,353,250.63,39.175225420398185
51819,2022-08-09,12,1068,2,4,0.11,280,996.8000000000001,110.32093851917874
51820,2022-06-03,49,1071,5,2,0.18,298,488.72,116.16993534390433
51821,2023-10-27,17,1062,3,8,0.18,199,1305.44,149.861609798507
51822,2022-01-12,42,1041,4,4,0.17,481,1596.9199999999998,224.61943137335737
51823,2022-05-13,30,1095,5,5,0.27,389,1419.85,168.36573192489507
51824,2022-10-31,29,1034,1,4,0.2,197,630.4000000000001,71.00418751225418
51825,2022-10-20,19,1070,2,5,0.12,222,976.8,149.98796537980485
51826,2022-10-27,46,1045,3,5,0.26,401,1483.7,318.0752996635382
51827,2022-02-12,11,1058,5,5,0.05,313,1486.75,435.5242502094684
51828,2022-12-09,34,1051,3,3,0.16,310,781.1999999999999,214.91697167558246
51829,2022-11-22,50,1034,2,7,0.29,388,1928.36,530.6591888943492
51830,2023-05-13,7,1044,5,3,0.19,455,1105.65,149.49870367900724
51831,2022-12-30,44,1015,5,2,0.25,148,222.0,33.96187939130321
51832,2023-03-03,34,1078,3,3,0.2,310,744.0,85.7673255391415
51833,2022-01-21,20,1070,2,3,0.25,217,488.25,124.84243339271781
51834,2023-02-11,50,1050,1,8,0.28,388,2234.88,254.69421117281058
51835,2023-09-11,38,1032,5,4,0.08,18,66.24000000000001,13.999104247034667
51836,2022-12-02,24,1067,1,3,0.05,62,176.7,26.42992272592842
51837,2022-04-27,10,1003,2,5,0.15,360,1530.0,227.4943640127959
51838,2022-05-04,32,1086,5,4,0.21,166,524.5600000000001,156.39494699613675
51839,2023-02-03,15,1086,5,9,0.07,224,1874.8799999999999,471.262264901584
51840,2023-12-16,37,1074,1,8,0.0,336,2688.0,718.7385990172685
51841,2022-02-20,20,1051,4,7,0.1,217,1367.1000000000001,293.10150582675993
51842,2022-11-20,3,1067,1,8,0.29,227,1289.36,353.54619631880087
51843,2022-05-21,37,1076,1,5,0.21,336,1327.2,304.0590087163167
51844,2023-04-15,40,1093,4,4,0.12,138,485.76,140.49866776837453
51845,2022-11-30,8,1048,2,7,0.06,493,3243.9399999999996,506.9230985633765
51846,2023-01-08,40,1017,2,1,0.11,138,122.82000000000001,26.905429322611035
51847,2023-07-18,44,1007,5,6,0.05,148,843.5999999999999,200.7989610239124
51848,2023-05-09,23,1013,3,8,0.03,376,2917.7599999999998,521.0753502235866
51849,2023-06-23,40,1066,3,7,0.27,138,705.18,194.58849500633804
51850,2023-10-31,11,1004,5,2,0.3,313,438.2,129.68994921444806
