Order_ID,Order_Date,Customer_ID,Product_ID,Region,Customer_Segment,Product_Category,Quantity,Unit_Price,Discount,Sales_Amount,Profit,Sales_Channel
700995,2024-07-13,1092,2003,East,Corporate,Furniture,5,36.75,0.1,165.38,52.83,Retail
700996,2024-07-23,1162,2034,Central,Consumer,Appliances,8,863.3,0.2,5525.12,1930.12,Partner
700997,2024-02-09,1048,2098,North,Consumer,Appliances,1,505.37,0.1,454.83,74.97,Retail
700998,2024-03-04,1121,2091,South,Small Business,Electronics,2,401.38,0.1,722.48,200.03,Online
700999,2024-10-24,1199,2056,North,Corporate,Office Supplies,9,919.47,0.05,7861.47,1257.38,Partner
701000,2024-05-03,1192,2071,East,Consumer,Office Supplies,5,27.19,0.0,135.95,25.79,Partner
701001,2024-07-26,1063,2007,Central,Consumer,Office Supplies,9,742.74,0.05,6350.43,1540.92,Online
701002,2024-11-18,1078,2062,Central,Small Business,Office Supplies,6,518.91,0.05,2957.79,919.29,Online
701003,2024-04-07,1176,2019,North,Consumer,Office Supplies,5,888.9,0.05,4222.27,1441.03,Retail
701004,2024-10-07,1055,2081,North,Corporate,Appliances,2,549.24,0.05,1043.56,253.12,Online
701005,2024-08-14,1111,2040,North,Small Business,Office Supplies,5,1129.02,0.05,5362.84,1043.64,Retail
701006,2024-03-19,1112,2005,North,Consumer,Furniture,4,887.58,0.0,3550.32,768.66,Online
701007,2024-10-11,1037,2078,North,Consumer,Electronics,5,991.18,0.2,3964.72,1114.3,Online
701008,2024-08-14,1118,2090,South,Corporate,Office Supplies,9,130.28,0.15,996.64,202.13,Retail
701009,2024-08-28,1096,2081,South,Corporate,Electronics,1,680.32,0.0,680.32,204.87,Online
701010,2024-08-25,1093,2087,Central,Small Business,Office Supplies,9,608.13,0.2,4378.54,848.54,Retail
701011,2024-03-09,1086,2021,East,Consumer,Office Supplies,1,668.69,0.0,668.69,152.68,Partner
701012,2024-10-28,1177,2067,West,Consumer,Electronics,9,1017.1,0.0,9153.9,1747.37,Retail
701013,2024-12-28,1045,2070,West,Corporate,Electronics,3,1108.31,0.05,3158.68,511.7,Partner
701014,2024-10-17,1186,2031,North,Small Business,Office Supplies,8,830.34,0.2,5314.18,950.47,Online
701015,2024-06-02,1190,2095,South,Corporate,Furniture,8,958.17,0.1,6898.82,1835.55,Retail
701016,2024-05-13,1021,2095,Central,Corporate,Furniture,9,117.4,0.0,1056.6,258.05,Online
701017,2024-02-25,1029,2065,Central,Small Business,Electronics,7,837.85,0.0,5864.95,1791.49,Partner
701018,2024-01-14,1103,2063,North,Small Business,Appliances,2,1196.52,0.2,1914.43,463.66,Partner
701019,2024-08-29,1087,2080,North,Corporate,Office Supplies,5,495.06,0.0,2475.3,670.83,Retail
701020,2024-11-09,1027,2072,Central,Small Business,Electronics,6,490.0,0.15,2499.0,697.24,Online
701021,2024-08-10,1121,2042,Central,Small Business,Appliances,7,538.2,0.05,3579.03,1058.81,Retail
701022,2024-04-23,1166,2081,West,Corporate,Appliances,1,988.18,0.05,938.77,224.41,Online
701023,2024-03-24,1192,2017,West,Small Business,Appliances,9,978.89,0.2,7048.01,1700.34,Retail
701024,2024-11-29,1171,2055,West,Corporate,Furniture,7,577.08,0.05,3837.58,1126.29,Partner
701025,2024-03-13,1100,2072,South,Consumer,Electronics,9,482.22,0.2,3471.98,743.82,Partner
701026,2024-01-14,1179,2026,North,Corporate,Furniture,7,708.07,0.0,4956.49,1584.14,Online
701027,2024-09-20,1033,2032,North,Consumer,Furniture,2,569.14,0.2,910.62,141.51,Online
701028,2024-10-21,1115,2064,West,Corporate,Electronics,9,574.27,0.0,5168.43,1551.42,Online
701029,2024-06-28,1109,2071,Central,Small Business,Office Supplies,2,356.46,0.15,605.98,114.38,Retail
701030,2024-01-18,1082,2040,East,Small Business,Furniture,1,526.76,0.1,474.08,115.75,Retail
701031,2024-08-31,1038,2067,South,Corporate,Office Supplies,9,116.31,0.05,994.45,310.95,Partner
701032,2024-12-26,1116,2055,West,Corporate,Electronics,6,1187.61,0.1,6413.09,1348.48,Partner
701033,2024-04-16,1048,2068,North,Consumer,Electronics,3,923.08,0.0,2769.24,872.65,Retail
701034,2024-05-30,1113,2091,South,Consumer,Office Supplies,9,706.96,0.2,5090.11,1449.42,Partner
701035,2024-11-12,1194,2040,East,Small Business,Electronics,9,1043.68,0.1,8453.81,2723.24,Retail
701036,2024-11-26,1036,2027,West,Small Business,Furniture,5,987.85,0.0,4939.25,943.34,Retail
701037,2024-11-18,1169,2095,South,Consumer,Electronics,4,994.34,0.05,3778.49,826.11,Partner
701038,2024-03-10,1158,2041,East,Consumer,Appliances,1,485.76,0.05,461.47,158.41,Retail
701039,2024-07-16,1089,2077,North,Small Business,Furniture,8,247.51,0.2,1584.06,540.16,Partner
701040,2024-03-08,1087,2078,Central,Consumer,Office Supplies,4,1149.15,0.15,3907.11,1144.87,Retail
701041,2024-09-21,1163,2094,South,Consumer,Electronics,7,974.57,0.0,6821.99,2259.35,Retail
701042,2024-07-12,1181,2032,South,Small Business,Appliances,6,730.27,0.1,3943.46,1280.92,Online
701043,2024-08-29,1081,2014,Central,Consumer,Furniture,8,949.09,0.2,6074.18,1233.09,Partner
701044,2024-05-11,1108,2029,Central,Consumer,Furniture,2,772.26,0.05,1467.29,412.01,Online
701045,2024-03-29,1095,2015,Central,Corporate,Appliances,9,82.34,0.15,629.9,98.62,Online
701046,2024-12-28,1136,2010,Central,Corporate,Furniture,4,902.81,0.2,2888.99,530.5,Partner
701047,2024-02-24,1147,2098,South,Consumer,Appliances,8,226.89,0.2,1452.1,240.6,Online
701048,2024-09-17,1179,2035,North,Small Business,Office Supplies,8,823.24,0.05,6256.62,1736.88,Partner
701049,2024-03-07,1051,2065,Central,Small Business,Furniture,6,623.78,0.05,3555.55,1188.23,Online
701050,2024-07-02,1191,2012,Central,Corporate,Furniture,1,367.71,0.0,367.71,88.53,Online
701051,2024-03-04,1149,2083,Central,Consumer,Office Supplies,6,172.37,0.1,930.8,262.85,Partner
701052,2024-11-27,1129,2041,West,Small Business,Electronics,6,470.39,0.0,2822.34,642.94,Online
701053,2024-01-20,1150,2010,East,Corporate,Appliances,4,349.8,0.15,1189.32,247.82,Partner
701054,2024-09-24,1048,2087,North,Small Business,Electronics,5,484.68,0.05,2302.23,733.61,Retail
701055,2024-06-29,1173,2058,West,Corporate,Appliances,3,326.31,0.0,978.93,325.31,Partner
701056,2024-12-23,1173,2006,East,Consumer,Office Supplies,5,735.46,0.2,2941.84,583.06,Partner
701057,2024-01-23,1088,2066,South,Corporate,Electronics,9,343.53,0.0,3091.77,549.12,Retail
701058,2024-04-12,1039,2068,South,Corporate,Appliances,7,44.75,0.2,250.6,63.05,Online
701059,2024-10-18,1133,2011,South,Corporate,Electronics,6,341.23,0.0,2047.38,406.56,Partner
701060,2024-06-08,1147,2003,East,Consumer,Furniture,3,573.05,0.1,1547.24,263.79,Online
701061,2024-03-15,1128,2020,North,Small Business,Appliances,6,742.47,0.05,4232.08,1375.79,Online
701062,2024-12-23,1080,2062,West,Corporate,Office Supplies,2,665.93,0.2,1065.49,343.31,Partner
701063,2024-03-26,1134,2073,Central,Consumer,Appliances,8,547.27,0.2,3502.53,705.72,Online
701064,2024-07-09,1195,2093,Central,Small Business,Furniture,3,992.73,0.1,2680.37,919.43,Retail
701065,2024-09-27,1163,2054,West,Corporate,Furniture,5,215.76,0.05,1024.86,332.03,Partner
701066,2024-05-25,1140,2020,North,Small Business,Appliances,1,403.87,0.0,403.87,92.23,Online
701067,2024-10-28,1144,2098,West,Small Business,Appliances,2,200.43,0.15,340.73,119.11,Retail
701068,2024-01-02,1085,2004,West,Small Business,Electronics,4,812.58,0.15,2762.77,682.27,Retail
701069,2024-01-13,1109,2034,West,Corporate,Appliances,7,245.2,0.05,1630.58,290.41,Retail
701070,2024-06-04,1176,2052,East,Small Business,Electronics,6,947.34,0.0,5684.04,892.4,Retail
701071,2024-09-30,1095,2007,East,Small Business,Office Supplies,3,715.57,0.2,1717.37,266.03,Online
701072,2024-01-06,1074,2044,Central,Corporate,Office Supplies,6,907.69,0.05,5173.83,957.06,Partner
701073,2024-04-19,1039,2082,North,Corporate,Furniture,8,867.47,0.0,6939.76,1842.64,Retail
701074,2024-11-23,1006,2016,Central,Consumer,Office Supplies,2,892.81,0.2,1428.5,271.84,Retail
701075,2024-05-24,1194,2011,Central,Small Business,Appliances,4,208.58,0.0,834.32,137.2,Online
701076,2024-12-19,1095,2094,South,Corporate,Appliances,3,184.27,0.15,469.89,115.71,Online
701077,2024-09-04,1072,2061,South,Small Business,Electronics,4,1025.21,0.05,3895.8,585.73,Retail
701078,2024-09-27,1177,2059,East,Consumer,Furniture,7,777.71,0.2,4355.18,721.9,Retail
701079,2024-04-25,1195,2097,West,Small Business,Furniture,3,321.69,0.0,965.07,265.29,Online
701080,2024-07-15,1078,2067,South,Small Business,Furniture,7,450.42,0.0,3152.94,740.01,Retail
701081,2024-07-23,1084,2009,South,Small Business,Furniture,8,1069.3,0.15,7271.24,1604.93,Retail
701082,2024-05-06,1189,2093,East,Small Business,Furniture,1,550.31,0.2,440.25,103.7,Online
701083,2024-01-03,1193,2035,East,Consumer,Appliances,6,965.73,0.05,5504.66,869.46,Online
701084,2024-06-10,1011,2047,South,Consumer,Office Supplies,2,179.16,0.15,304.57,62.9,Partner
701085,2024-09-10,1105,2057,West,Small Business,Office Supplies,1,399.89,0.15,339.91,83.32,Partner
701086,2024-08-01,1071,2015,North,Corporate,Appliances,7,800.51,0.0,5603.57,1675.13,Partner
701087,2024-04-15,1135,2030,North,Small Business,Appliances,9,611.63,0.05,5229.44,788.12,Retail
701088,2024-07-18,1152,2080,West,Small Business,Appliances,5,764.2,0.15,3247.85,985.47,Partner
701089,2024-02-01,1168,2076,East,Consumer,Furniture,2,804.1,0.15,1366.97,474.71,Partner
701090,2024-03-09,1139,2077,West,Small Business,Office Supplies,3,1117.49,0.2,2681.98,719.3,Online
701091,2024-10-03,1068,2097,Central,Small Business,Furniture,2,286.9,0.05,545.11,176.01,Retail
701092,2024-03-21,1017,2043,South,Corporate,Appliances,6,710.13,0.2,3408.62,701.49,Online
701093,2024-05-30,1063,2027,South,Consumer,Electronics,7,846.65,0.0,5926.55,1749.93,Online
701094,2024-02-27,1195,2038,North,Consumer,Appliances,7,400.65,0.05,2664.32,468.84,Partner
701095,2024-04-06,1170,2016,North,Consumer,Office Supplies,7,403.16,0.1,2539.91,663.89,Online
701096,2024-05-03,1159,2039,North,Corporate,Furniture,2,1069.36,0.2,1710.98,441.37,Partner
701097,2024-12-12,1074,2086,South,Consumer,Office Supplies,8,836.9,0.05,6360.44,1284.02,Partner
701098,2024-02-20,1148,2040,South,Corporate,Appliances,7,665.12,0.1,4190.26,1147.54,Retail
701099,2024-07-28,1015,2090,Central,Small Business,Electronics,8,164.84,0.05,1252.78,258.86,Retail
701100,2024-05-06,1012,2030,North,Corporate,Electronics,5,270.08,0.05,1282.88,311.58,Online
701101,2024-08-22,1172,2038,East,Small Business,Office Supplies,6,126.05,0.1,680.67,202.53,Partner
701102,2024-11-02,1134,2079,West,Corporate,Appliances,4,626.12,0.15,2128.81,346.44,Retail
701103,2024-08-02,1178,2047,North,Small Business,Office Supplies,1,588.5,0.2,470.8,77.21,Online
701104,2024-01-15,1093,2045,West,Small Business,Furniture,6,440.45,0.0,2642.7,464.59,Online
701105,2024-03-15,1022,2058,East,Consumer,Furniture,9,540.31,0.1,4376.51,994.41,Retail
701106,2024-12-11,1131,2015,East,Consumer,Electronics,9,121.72,0.15,931.16,255.58,Partner
701107,2024-10-08,1139,2046,Central,Small Business,Appliances,6,304.22,0.2,1460.26,325.8,Online
701108,2024-01-18,1167,2084,East,Small Business,Furniture,6,597.33,0.0,3583.98,589.82,Partner
701109,2024-08-19,1065,2007,East,Consumer,Electronics,6,897.34,0.15,4576.43,843.69,Retail
701110,2024-05-28,1117,2059,South,Consumer,Electronics,4,132.89,0.15,451.83,136.76,Retail
701111,2024-09-16,1020,2051,North,Small Business,Furniture,6,53.59,0.0,321.54,105.54,Retail
701112,2024-04-21,1058,2026,East,Corporate,Office Supplies,1,403.27,0.1,362.94,75.57,Retail
701113,2024-11-30,1179,2065,South,Small Business,Appliances,8,189.0,0.15,1285.2,386.96,Retail
701114,2024-12-06,1134,2054,East,Small Business,Appliances,6,495.64,0.2,2379.07,552.63,Partner
701115,2024-12-14,1092,2021,East,Corporate,Electronics,6,813.93,0.05,4639.4,899.07,Partner
701116,2024-11-15,1154,2092,North,Corporate,Electronics,5,708.46,0.15,3010.96,746.69,Online
701117,2024-01-15,1079,2092,North,Corporate,Appliances,8,706.11,0.15,4801.55,994.27,Online
701118,2024-08-09,1095,2007,East,Small Business,Appliances,5,169.76,0.0,848.8,254.44,Partner
701119,2024-05-22,1172,2031,East,Consumer,Furniture,8,782.49,0.1,5633.93,1037.69,Online
701120,2024-06-02,1181,2053,North,Consumer,Furniture,2,654.01,0.15,1111.82,345.92,Online
701121,2024-10-13,1161,2098,West,Small Business,Office Supplies,4,1026.23,0.1,3694.43,1092.79,Retail
701122,2024-02-28,1007,2046,East,Consumer,Furniture,5,1050.73,0.0,5253.65,1212.72,Partner
701123,2024-08-03,1195,2026,West,Consumer,Appliances,2,899.33,0.0,1798.66,446.79,Retail
701124,2024-10-30,1068,2005,East,Corporate,Furniture,7,602.06,0.05,4003.7,748.86,Online
701125,2024-05-01,1082,2028,East,Corporate,Furniture,9,755.36,0.15,5778.5,1597.95,Partner
701126,2024-12-07,1036,2032,North,Consumer,Electronics,9,282.73,0.1,2290.11,655.97,Retail
701127,2024-12-09,1187,2090,Central,Small Business,Furniture,9,584.85,0.0,5263.65,830.82,Online
701128,2024-08-17,1020,2099,South,Consumer,Electronics,1,622.1,0.05,591.0,196.96,Online
701129,2024-01-08,1060,2027,East,Corporate,Appliances,1,981.02,0.1,882.92,191.34,Retail
701130,2024-07-21,1126,2081,Central,Corporate,Office Supplies,1,911.28,0.05,865.72,131.8,Partner
701131,2024-01-15,1051,2047,East,Corporate,Furniture,9,73.31,0.1,593.81,172.47,Retail
701132,2024-11-17,1165,2093,North,Consumer,Office Supplies,1,1192.43,0.1,1073.19,302.63,Partner
701133,2024-10-16,1185,2040,North,Consumer,Furniture,2,90.36,0.1,162.65,44.51,Partner
701134,2024-04-27,1149,2036,West,Consumer,Furniture,3,756.31,0.0,2268.93,496.56,Retail
701135,2024-08-27,1177,2018,West,Corporate,Electronics,1,60.72,0.0,60.72,17.66,Partner
701136,2024-07-04,1022,2033,East,Small Business,Appliances,1,270.74,0.05,257.2,67.89,Online
701137,2024-07-06,1007,2058,South,Corporate,Electronics,2,491.72,0.2,786.75,171.86,Retail
701138,2024-03-18,1147,2096,Central,Small Business,Electronics,3,663.67,0.1,1791.91,506.99,Partner
701139,2024-07-14,1124,2083,Central,Corporate,Office Supplies,5,1042.97,0.0,5214.85,1390.38,Retail
701140,2024-08-03,1095,2032,North,Small Business,Furniture,7,1081.98,0.15,6437.78,1356.52,Online
701141,2024-06-16,1122,2096,East,Small Business,Electronics,9,594.98,0.15,4551.6,1140.26,Online
701142,2024-07-31,1165,2009,Central,Small Business,Electronics,2,1154.58,0.2,1847.33,606.93,Online
701143,2024-05-30,1181,2043,West,Small Business,Furniture,1,628.63,0.0,628.63,159.82,Partner
701144,2024-08-15,1007,2065,North,Consumer,Electronics,4,948.43,0.1,3414.35,865.06,Retail
701145,2024-06-06,1073,2073,East,Corporate,Furniture,4,160.48,0.05,609.82,135.72,Online
701146,2024-11-12,1083,2030,East,Corporate,Furniture,8,105.01,0.0,840.08,272.67,Online
701147,2024-06-17,1148,2044,Central,Corporate,Electronics,3,53.57,0.05,152.67,51.28,Retail
701148,2024-01-07,1158,2074,West,Consumer,Electronics,2,766.99,0.05,1457.28,263.47,Retail
701149,2024-03-17,1115,2082,Central,Consumer,Electronics,6,359.86,0.1,1943.24,505.99,Partner
701150,2024-04-06,1050,2051,West,Consumer,Furniture,6,576.72,0.05,3287.3,1100.71,Online
701151,2024-11-07,1196,2070,South,Small Business,Furniture,5,781.53,0.15,3321.5,1107.35,Retail
701152,2024-12-19,1052,2025,North,Small Business,Appliances,3,378.29,0.0,1134.87,296.24,Partner
701153,2024-02-21,1084,2026,Central,Corporate,Office Supplies,7,136.72,0.1,861.34,204.04,Retail
701154,2024-03-11,1075,2046,East,Corporate,Electronics,7,634.88,0.05,4221.95,1458.24,Online
701155,2024-04-01,1103,2084,East,Consumer,Furniture,7,254.1,0.1,1600.83,555.68,Partner
701156,2024-09-23,1185,2060,East,Consumer,Office Supplies,9,408.01,0.1,3304.88,976.48,Partner
701157,2024-02-27,1052,2044,South,Consumer,Appliances,5,420.37,0.05,1996.76,463.68,Retail
701158,2024-06-15,1163,2012,Central,Consumer,Electronics,8,468.56,0.15,3186.21,706.92,Online
701159,2024-05-01,1116,2021,Central,Corporate,Appliances,2,253.89,0.1,457.0,146.15,Partner
701160,2024-06-26,1181,2074,East,Small Business,Electronics,8,414.25,0.05,3148.3,688.26,Retail
701161,2024-09-12,1081,2067,Central,Small Business,Furniture,5,844.33,0.2,3377.32,548.06,Online
701162,2024-01-10,1117,2009,Central,Small Business,Office Supplies,1,289.89,0.1,260.9,46.09,Partner
701163,2024-05-22,1072,2012,Central,Corporate,Appliances,2,1054.24,0.15,1792.21,303.54,Online
701164,2024-10-14,1040,2007,West,Corporate,Office Supplies,6,197.4,0.1,1065.96,242.19,Online
701165,2024-09-01,1145,2095,Central,Corporate,Furniture,9,759.22,0.0,6832.98,2063.85,Partner
701166,2024-04-30,1030,2076,East,Consumer,Furniture,2,502.19,0.2,803.5,128.04,Retail
701167,2024-06-28,1188,2029,North,Consumer,Appliances,9,314.43,0.2,2263.9,775.1,Partner
701168,2024-02-26,1161,2058,South,Consumer,Electronics,6,746.11,0.0,4476.66,799.58,Retail
701169,2024-08-10,1108,2079,West,Corporate,Electronics,6,1022.35,0.0,6134.1,965.93,Partner
701170,2024-08-27,1041,2028,Central,Consumer,Furniture,1,761.59,0.2,609.27,200.09,Partner
701171,2024-08-27,1181,2071,Central,Corporate,Furniture,6,338.43,0.05,1929.05,562.66,Online
701172,2024-08-03,1178,2028,West,Corporate,Office Supplies,4,500.39,0.05,1901.48,380.64,Retail
701173,2024-01-04,1191,2017,West,Corporate,Electronics,1,549.66,0.1,494.69,146.69,Retail
701174,2024-03-20,1183,2096,North,Consumer,Appliances,4,178.71,0.0,714.84,129.21,Partner
701175,2024-01-01,1012,2096,Central,Small Business,Appliances,5,915.87,0.05,4350.38,1391.22,Online
701176,2024-01-17,1034,2001,South,Small Business,Office Supplies,1,161.93,0.05,153.83,43.14,Retail
701177,2024-04-08,1040,2015,East,Small Business,Appliances,6,340.22,0.1,1837.19,297.48,Partner
701178,2024-06-27,1046,2099,West,Consumer,Electronics,9,126.56,0.0,1139.04,337.75,Retail
701179,2024-01-08,1037,2041,South,Small Business,Electronics,5,249.62,0.1,1123.29,248.13,Partner
701180,2024-05-18,1102,2015,North,Corporate,Electronics,5,884.36,0.2,3537.44,809.47,Partner
701181,2024-09-20,1151,2065,East,Small Business,Electronics,7,579.63,0.2,3245.93,1017.8,Online
701182,2024-07-27,1024,2022,West,Consumer,Electronics,4,996.95,0.15,3389.63,945.26,Retail
701183,2024-10-25,1031,2015,Central,Consumer,Appliances,1,182.98,0.15,155.53,30.4,Partner
701184,2024-09-20,1189,2061,West,Small Business,Appliances,7,622.21,0.05,4137.7,1126.61,Retail
701185,2024-09-16,1146,2003,South,Consumer,Furniture,2,783.66,0.0,1567.32,287.47,Retail
701186,2024-02-12,1164,2087,Central,Small Business,Furniture,7,919.15,0.0,6434.05,2026.03,Retail
701187,2024-09-16,1172,2085,Central,Consumer,Furniture,1,210.37,0.05,199.85,56.49,Retail
701188,2024-01-06,1097,2079,East,Corporate,Electronics,5,526.07,0.15,2235.8,582.91,Retail
701189,2024-07-29,1139,2063,South,Corporate,Electronics,4,35.98,0.1,129.53,22.05,Partner
701190,2024-12-30,1105,2008,East,Corporate,Electronics,4,519.59,0.0,2078.36,392.94,Online
701191,2024-04-10,1071,2047,North,Corporate,Office Supplies,1,565.73,0.1,509.16,110.57,Online
701192,2024-03-25,1073,2072,South,Small Business,Electronics,6,1137.53,0.15,5801.4,1320.41,Partner
701193,2024-03-31,1040,2075,West,Small Business,Office Supplies,1,379.19,0.1,341.27,97.2,Partner
701194,2024-07-07,1055,2015,Central,Consumer,Electronics,4,27.17,0.2,86.94,18.87,Online
701195,2024-12-27,1103,2031,West,Consumer,Electronics,7,1129.34,0.15,6719.57,1737.03,Retail
701196,2024-04-17,1061,2027,North,Consumer,Furniture,1,120.41,0.2,96.33,29.86,Partner
701197,2024-11-06,1197,2041,North,Small Business,Appliances,2,684.97,0.0,1369.94,364.48,Partner
701198,2024-12-03,1185,2023,South,Consumer,Appliances,6,363.49,0.1,1962.85,338.58,Partner
701199,2024-04-02,1007,2043,West,Corporate,Electronics,7,245.78,0.05,1634.44,366.61,Online
701200,2024-10-01,1108,2011,East,Corporate,Electronics,6,79.48,0.1,429.19,129.96,Retail
701201,2024-08-26,1101,2051,West,Corporate,Electronics,1,30.65,0.2,24.52,8.28,Retail
701202,2024-06-26,1133,2095,Central,Small Business,Office Supplies,1,685.45,0.2,548.36,182.62,Retail
701203,2024-11-27,1107,2065,South,Corporate,Furniture,9,688.66,0.15,5268.25,1804.02,Online
701204,2024-11-25,1013,2043,South,Consumer,Office Supplies,7,115.03,0.0,805.21,229.37,Retail
701205,2024-09-14,1094,2081,East,Small Business,Electronics,6,861.33,0.0,5167.98,1684.9,Partner
701206,2024-07-03,1050,2046,West,Small Business,Electronics,6,887.01,0.2,4257.65,760.75,Partner
701207,2024-12-04,1126,2044,Central,Consumer,Electronics,4,894.16,0.05,3397.81,1125.63,Online
701208,2024-02-02,1133,2025,North,Small Business,Furniture,8,415.8,0.1,2993.76,781.41,Partner
701209,2024-10-03,1166,2039,South,Corporate,Appliances,4,53.72,0.2,171.9,25.92,Partner
701210,2024-11-02,1002,2073,South,Small Business,Appliances,6,87.38,0.2,419.42,101.77,Retail
701211,2024-10-29,1005,2028,West,Small Business,Furniture,7,1020.76,0.2,5716.26,1081.68,Online
701212,2024-09-05,1079,2007,West,Corporate,Furniture,3,894.63,0.1,2415.5,602.22,Partner
701213,2024-04-18,1094,2011,North,Corporate,Office Supplies,7,200.49,0.15,1192.92,397.73,Partner
701214,2024-03-23,1137,2030,South,Small Business,Electronics,8,1108.6,0.1,7981.92,1491.47,Online
701215,2024-08-01,1172,2061,North,Corporate,Furniture,9,208.26,0.0,1874.34,483.49,Partner
701216,2024-04-30,1159,2019,East,Consumer,Office Supplies,5,161.43,0.05,766.79,148.35,Partner
701217,2024-08-06,1112,2057,East,Small Business,Appliances,1,99.17,0.05,94.21,27.97,Retail
701218,2024-02-26,1041,2010,Central,Small Business,Furniture,3,254.96,0.05,726.64,163.47,Partner
701219,2024-07-27,1110,2008,North,Corporate,Office Supplies,5,122.98,0.05,584.16,92.55,Retail
701220,2024-03-16,1046,2069,West,Corporate,Appliances,8,90.42,0.15,614.86,105.68,Online
701221,2024-09-06,1120,2055,South,Small Business,Furniture,7,685.04,0.1,4315.75,1218.96,Retail
701222,2024-11-07,1130,2010,Central,Consumer,Office Supplies,9,169.14,0.2,1217.81,248.62,Online
701223,2024-02-22,1047,2091,South,Consumer,Furniture,1,243.28,0.05,231.12,57.68,Partner
701224,2024-02-06,1141,2026,North,Corporate,Electronics,5,486.37,0.15,2067.07,673.51,Online
701225,2024-11-04,1156,2041,North,Consumer,Office Supplies,4,441.46,0.05,1677.55,538.82,Online
701226,2024-10-09,1076,2060,West,Corporate,Office Supplies,3,967.98,0.15,2468.35,764.6,Partner
701227,2024-09-19,1006,2028,West,Small Business,Furniture,9,1020.6,0.2,7348.32,1345.45,Partner
701228,2024-08-09,1143,2054,West,Corporate,Appliances,2,216.38,0.1,389.48,134.62,Online
701229,2024-05-06,1100,2074,North,Small Business,Appliances,1,553.54,0.15,470.51,101.52,Online
701230,2024-09-21,1196,2034,Central,Small Business,Appliances,3,1098.59,0.2,2636.62,845.7,Partner
701231,2024-06-17,1079,2063,Central,Consumer,Appliances,2,618.53,0.0,1237.06,332.26,Online
701232,2024-03-27,1032,2056,North,Consumer,Office Supplies,9,1056.16,0.2,7604.35,2298.54,Retail
701233,2024-06-18,1133,2049,North,Consumer,Office Supplies,4,831.85,0.0,3327.4,1076.95,Online
701234,2024-11-08,1094,2019,South,Consumer,Electronics,9,599.39,0.2,4315.61,1143.62,Retail
701235,2024-04-24,1003,2072,West,Corporate,Office Supplies,3,820.06,0.15,2091.15,437.79,Online
701236,2024-09-27,1089,2073,East,Small Business,Office Supplies,9,92.12,0.2,663.26,138.74,Retail
701237,2024-07-31,1161,2096,East,Corporate,Appliances,4,463.77,0.05,1762.33,534.41,Retail
701238,2024-07-01,1142,2049,West,Small Business,Electronics,1,999.57,0.1,899.61,234.27,Online
701239,2024-11-25,1126,2066,North,Small Business,Appliances,6,1093.35,0.0,6560.1,1903.4,Retail
701240,2024-11-21,1164,2013,East,Consumer,Appliances,2,654.21,0.15,1112.16,376.23,Online
701241,2024-12-27,1183,2050,East,Corporate,Office Supplies,7,1192.19,0.0,8345.33,1511.94,Partner
701242,2024-06-10,1147,2095,East,Corporate,Appliances,8,775.42,0.2,4962.69,842.99,Online
701243,2024-01-17,1075,2004,West,Corporate,Furniture,5,667.78,0.0,3338.9,1029.22,Online
701244,2024-05-29,1189,2083,East,Consumer,Office Supplies,2,366.72,0.2,586.75,140.36,Online
701245,2024-12-24,1053,2016,North,Corporate,Appliances,3,456.6,0.2,1095.84,305.44,Partner
701246,2024-12-18,1173,2021,Central,Consumer,Appliances,1,316.07,0.15,268.66,84.1,Online
701247,2024-04-30,1085,2058,South,Corporate,Furniture,6,814.86,0.1,4400.24,1069.52,Online
701248,2024-11-29,1097,2024,West,Consumer,Appliances,2,48.12,0.1,86.62,26.67,Retail
701249,2024-05-29,1016,2052,Central,Corporate,Appliances,6,182.08,0.1,983.23,243.05,Online
701250,2024-03-02,1163,2068,West,Corporate,Appliances,8,487.71,0.2,3121.34,897.48,Partner
701251,2024-08-13,1150,2099,West,Consumer,Electronics,6,740.05,0.2,3552.24,673.06,Retail
701252,2024-10-27,1165,2082,East,Consumer,Electronics,3,939.82,0.15,2396.54,459.56,Online
701253,2024-12-19,1030,2080,West,Corporate,Office Supplies,1,302.03,0.15,256.73,77.67,Partner
701254,2024-07-29,1129,2080,Central,Small Business,Furniture,2,229.69,0.1,413.44,117.62,Partner
701255,2024-06-13,1199,2090,West,Corporate,Appliances,3,735.92,0.05,2097.37,714.77,Partner
701256,2024-11-29,1089,2091,East,Small Business,Appliances,1,395.03,0.05,375.28,110.86,Partner
701257,2024-01-08,1101,2001,Central,Corporate,Appliances,2,302.37,0.0,604.74,204.49,Partner
701258,2024-07-14,1151,2084,South,Corporate,Appliances,4,326.98,0.15,1111.73,218.19,Retail
701259,2024-12-07,1079,2025,Central,Consumer,Electronics,6,799.2,0.05,4555.44,1544.28,Partner
701260,2024-05-02,1156,2055,West,Corporate,Appliances,4,153.05,0.15,520.37,173.46,Retail
701261,2024-04-11,1065,2028,South,Small Business,Furniture,5,72.19,0.1,324.86,94.29,Online
701262,2024-05-10,1091,2093,Central,Corporate,Appliances,1,92.46,0.15,78.59,20.2,Online
701263,2024-04-15,1181,2072,North,Corporate,Electronics,3,528.76,0.15,1348.34,247.62,Partner
701264,2024-08-15,1196,2091,North,Small Business,Office Supplies,4,210.49,0.2,673.57,168.99,Online
701265,2024-02-25,1110,2015,South,Corporate,Electronics,2,741.36,0.15,1260.31,253.11,Online
